GiftId,TripId
31047,986
18200,986
481,986
98667,986
87475,986
39882,986
98633,986
72960,986
30870,986
51276,986
45396,986
31365,986
59717,986
49940,986
86539,986
93824,986
17517,986
95592,986
49265,986
49751,986
15320,986
41918,986
71568,986
88379,986
37322,986
2048,986
22581,986
37884,986
50275,986
30163,986
11902,986
54964,986
73642,986
93886,986
23280,986
78253,986
87074,986
20868,986
93245,986
28173,986
35706,986
39401,986
85690,986
21028,986
25575,986
79599,986
97478,986
6761,986
58293,986
23106,986
28446,986
27026,986
75021,986
58791,986
88835,986
86879,986
35819,986
58792,986
91537,986
97780,986
74301,986
11575,986
19297,986
85778,986
16628,986
70821,986
3119,986
6032,986
11901,986
60990,986
73709,986
12073,986
54687,986
14609,986
9804,986
82205,986
68812,986
47905,986
75622,986
18100,986
29798,986
52787,986
80340,986
80976,986
15640,986
77804,986
36008,986
1909,986
35660,986
62227,986
86835,986
29097,986
62804,986
87107,986
1142,986
52429,986
76087,986
99782,987
28106,987
45920,987
23800,987
3198,987
98571,987
17044,987
8687,987
53100,987
50574,987
35881,987
89032,987
70390,987
59879,987
24707,987
25438,987
22778,987
28250,987
98178,987
90125,987
39553,987
14484,987
5483,987
58164,987
97174,987
14596,987
72106,987
61972,987
30965,987
24129,987
63113,987
84094,987
72643,987
95730,987
49310,987
61375,987
63942,987
72554,987
59323,987
91518,987
89405,987
24277,987
18222,987
94425,987
81463,987
73734,987
66601,987
49211,987
60952,987
18384,987
75850,987
47745,987
58141,987
13477,987
42609,987
77070,987
96217,987
34751,987
90299,987
40744,987
13895,987
278,987
84219,987
54537,987
76040,987
59058,987
62276,987
35770,987
77592,987
88429,987
47851,987
61232,987
52853,987
83279,987
97252,987
44369,987
93877,987
56635,987
27757,987
45890,987
71979,987
79020,987
25900,987
42399,987
84626,987
6299,987
63468,987
97407,987
49591,987
48279,987
80303,987
28156,987
7951,987
80283,987
65523,987
13985,988
33925,988
55168,988
15254,988
22202,988
48143,988
61534,988
6609,988
2755,988
88571,988
82034,988
91621,988
85318,988
71851,988
5449,988
91544,988
88407,988
1116,988
43600,988
88408,988
88,988
94247,988
76447,988
43490,988
7338,988
30355,988
4389,988
20196,988
46037,988
94933,988
44994,988
52641,988
34159,988
7693,988
29520,988
73264,988
69283,988
78135,988
61720,988
44439,988
92654,988
88266,988
3227,988
11114,988
903,988
5009,988
87195,988
76225,988
67348,988
90577,988
95664,988
65480,988
40080,988
25305,988
50748,988
68273,988
95824,988
63586,988
2161,988
260,988
28633,988
1421,988
39570,988
41532,988
3210,988
37663,988
54074,988
84103,988
84916,988
27886,988
57303,988
83780,988
6580,988
55040,988
10357,989
11700,989
71815,989
10393,989
61616,989
1908,989
25412,989
6150,989
24138,989
84536,989
21862,989
64010,989
85977,989
40528,989
19558,989
44001,989
21958,989
16917,989
28214,989
92885,989
60203,989
39119,989
7751,989
66667,989
57966,989
96981,989
35959,989
36038,989
97054,989
27800,989
6461,989
64711,989
57685,989
46564,989
84336,989
49050,989
62334,989
41384,989
16018,989
56356,989
32958,989
7988,989
55037,989
78118,989
59051,989
98360,989
70289,989
44212,989
27491,989
62199,989
21006,989
27526,989
317,989
842,989
37222,989
57427,989
68837,989
22366,989
503,989
37428,989
29617,989
16783,989
16244,989
33146,989
87388,989
37776,989
69840,990
56212,990
6652,990
27981,990
75304,990
41005,990
78854,990
89292,990
16693,990
45166,990
77330,990
4217,990
56167,990
70370,990
51248,990
17399,990
58189,990
63767,990
39655,990
8156,990
40522,990
73278,990
1175,990
38446,990
11267,990
35325,990
60096,990
38810,990
27854,990
90375,990
11112,990
5038,990
35657,990
79360,990
21894,990
53231,990
86678,990
6100,990
24592,990
73069,990
72313,990
53801,990
9013,990
77003,990
99635,990
41838,990
21989,990
94665,990
14513,990
39619,990
51379,990
34317,990
88535,990
17737,990
32158,990
56593,990
54748,990
91259,990
12695,990
3149,990
99161,990
18893,990
4371,990
34273,990
30943,990
33293,990
39397,990
81850,990
3152,990
73749,990
81727,990
30386,990
93380,990
33343,990
98738,990
57404,990
14493,990
74091,990
18637,990
22799,990
12511,990
97815,990
32344,990
72141,990
36959,991
83287,991
37852,991
38819,991
59239,991
33773,991
47236,991
76027,991
31109,991
20258,991
15890,991
56683,991
89059,991
83248,991
99452,991
41708,991
50189,991
56149,991
91804,991
67075,991
81938,991
98467,991
61169,991
54650,991
52926,991
99692,991
67822,991
37593,991
40211,991
68071,991
5352,991
27539,991
36785,991
8523,991
41506,991
38095,991
13858,991
31352,991
82591,991
81918,991
60400,991
6228,991
76162,991
44971,991
8856,991
81549,991
17897,991
1961,991
24997,991
76837,991
22420,991
6121,991
85178,991
42117,991
83660,991
84280,991
10151,991
21697,991
85060,991
35689,991
38112,991
43597,991
16108,992
58785,992
47190,992
10983,992
32482,992
20307,992
34629,992
44158,992
22951,992
15544,992
7508,992
21827,992
91331,992
51707,992
60569,992
29113,992
91357,992
86293,992
99326,992
29639,992
8663,992
1570,992
2236,992
67594,992
8319,992
74201,992
3071,992
89138,992
32182,992
46786,992
28829,992
6155,992
96150,992
58501,992
15461,992
84766,992
67572,992
20679,992
11181,992
50227,992
1516,992
70577,992
76933,992
44166,992
97122,992
64104,992
68594,992
48056,992
24962,992
16876,992
14585,992
5944,992
87717,992
86292,993
97755,993
61919,993
96505,993
85709,993
78095,993
50405,993
62135,993
56227,993
87126,993
53171,993
75148,993
39150,993
78149,993
71139,993
25107,993
59127,993
71199,993
39257,993
22963,993
97427,993
81633,993
23825,993
57291,993
4798,993
29922,993
29454,993
83034,993
35569,993
95826,993
21672,993
766,993
88362,993
44110,993
11478,993
20028,993
536,993
57400,993
4295,993
76497,993
2847,993
29261,993
98558,993
53767,993
57489,993
78563,993
26095,993
25856,993
69231,993
34474,993
94279,993
29537,993
93021,993
78627,993
38495,993
88842,993
69342,993
41202,993
86081,993
91603,993
45537,993
13069,993
10805,993
69212,993
58529,993
37993,993
77236,994
31847,994
42359,994
85930,994
95187,994
26904,994
11523,994
65392,994
20996,994
42243,994
33277,994
36517,994
93153,994
26359,994
69333,994
58810,994
65114,994
64078,994
90007,994
89368,994
92147,994
758,994
92090,994
56430,994
50509,994
1541,994
7457,994
4641,994
9980,994
21276,994
11,994
45508,994
9117,994
10635,994
91504,994
17060,994
86636,994
93935,994
19315,994
48831,994
56704,994
18834,994
66673,994
50199,994
85087,994
45721,994
18955,994
68592,994
65389,994
73624,994
90029,994
54942,994
19886,994
95006,994
67947,994
19791,994
39002,994
71010,994
71549,994
88414,994
3268,994
70207,994
89393,994
40350,994
42458,994
56496,995
63126,995
97536,995
3281,995
26665,995
48990,995
16265,995
669,995
77944,995
80019,995
34511,995
54293,995
90852,995
65840,995
3379,995
70728,995
9319,995
92329,995
78708,995
74911,995
43591,995
92194,995
79951,995
20505,995
97254,995
66951,995
18446,995
47957,995
91666,995
6000,995
31240,995
22080,995
12240,995
6289,995
50328,995
10060,995
22065,995
18145,995
7983,995
16362,995
6398,995
74223,995
15899,995
77264,995
46460,995
65228,995
23240,995
43575,995
39103,995
13255,995
62762,995
28059,995
63719,995
67213,995
38007,995
36882,995
2535,995
5790,996
67108,996
12386,996
44147,996
57954,996
36491,996
94703,996
17190,996
67445,996
77150,996
45535,996
3315,996
87339,996
19149,996
61192,996
93364,996
68255,996
4527,996
60154,996
89727,996
2282,996
58853,996
95843,996
53449,996
7553,996
24637,996
57601,996
16480,996
97431,996
13145,996
4391,996
20061,996
14848,996
66216,996
57855,996
95683,996
53568,996
93264,996
12787,996
33643,996
46063,996
55225,996
91016,996
98084,996
99950,996
73330,996
78462,996
88065,996
71919,996
8725,996
58319,996
51272,996
89590,996
54401,996
60159,996
82899,996
45398,996
65650,996
34679,996
92050,996
14910,996
38913,996
33079,996
36209,996
21336,997
6062,997
41304,997
34718,997
15238,997
34332,997
11165,997
66544,997
52628,997
40926,997
1777,997
2822,997
80277,997
72659,997
63056,997
56614,997
3347,997
37708,997
77137,997
62273,997
95290,997
17532,997
51233,997
21722,997
38254,997
43207,997
18633,997
78332,997
36915,997
31415,997
5283,997
57801,997
53798,997
60552,997
81260,997
91324,997
37348,997
4569,997
4882,997
5204,997
41611,997
4598,997
23239,997
9773,997
65118,997
96634,997
48706,997
97656,997
74191,997
92741,997
39281,997
11342,997
27857,997
47128,997
6517,997
37904,997
47792,997
68155,997
34691,997
71311,997
79983,997
86311,997
47840,997
69013,997
15655,997
7821,997
47237,997
2474,997
27357,997
49318,997
1130,997
27067,997
85510,997
28288,997
96289,997
77725,997
62739,998
95759,998
71695,998
18404,998
44361,998
38379,998
4150,998
19747,998
59120,998
31646,998
14839,998
80733,998
2710,998
65887,998
58137,998
16674,998
