GiftId,TripId
29104,206
60100,206
59557,206
65974,206
508,206
21236,206
83740,206
55568,206
53729,206
39542,206
3910,206
9382,206
16057,206
55653,206
8205,206
49981,206
1338,206
6198,206
63191,206
97134,206
60694,206
97891,206
21285,206
16832,206
39488,206
83796,206
74479,206
30699,206
72084,206
6999,206
68182,206
26065,206
92838,206
55642,206
45453,206
60057,206
35523,206
33200,206
58635,206
55829,206
89579,206
53154,206
96055,206
34199,206
2423,206
31644,206
45354,206
45312,206
84909,206
62086,206
99949,206
93825,206
48491,206
6651,206
10631,206
1934,206
78688,206
29666,207
92581,207
56402,207
5927,207
8345,207
9914,207
33454,207
40303,207
46026,207
78477,207
86265,207
88497,207
96948,207
56574,207
84991,207
72803,207
87395,207
95926,207
29800,207
90278,207
45839,207
86914,207
95609,207
92053,207
56506,207
29468,207
2798,207
32313,207
12373,207
39943,207
22818,207
76911,207
19742,207
32546,207
683,207
25527,207
36656,207
91293,207
38003,207
97700,207
37155,207
17571,207
95542,207
90014,207
40542,207
10476,207
63979,207
80604,207
53091,207
16297,207
46317,207
69253,207
69475,207
54158,207
53954,207
58197,207
82334,207
59399,207
25712,207
46574,207
32358,207
97773,207
13704,207
8727,207
40753,207
1411,207
82467,207
76258,207
83696,207
90982,207
99945,207
56380,207
36436,207
56688,207
57501,207
93715,207
89620,207
96721,208
87681,208
33352,208
90928,208
98837,208
47297,208
11020,208
18820,208
15754,208
126,208
8107,208
5351,208
37962,208
78961,208
46567,208
62775,208
53552,208
62865,208
43777,208
48756,208
92533,208
5956,208
87559,208
30120,208
21433,208
79344,208
94969,208
72892,208
83399,208
19621,208
82433,208
48129,208
1602,208
21118,208
92320,208
46208,208
6352,208
34286,208
73306,208
720,208
43768,208
47450,208
97634,208
53697,208
69174,208
31526,208
91351,208
46563,208
5485,208
3059,208
94536,208
20236,208
66499,208
9502,208
6575,208
59311,208
7619,208
2055,208
91701,209
48577,209
10654,209
78089,209
39625,209
65028,209
99189,209
13086,209
44876,209
38648,209
71527,209
1889,209
10323,209
18215,209
70041,209
17373,209
24401,209
61505,209
2846,209
39345,209
4544,209
43863,209
79151,209
42813,209
72117,209
32107,209
73112,209
42249,209
77477,209
93066,209
26944,209
84954,209
14489,209
96699,209
88518,209
56743,209
35609,209
77563,209
10288,209
89804,209
37262,209
64298,209
12410,209
68467,209
50035,209
61806,209
81389,209
19862,209
25324,209
7047,209
5639,209
46749,209
32728,209
91861,209
65634,209
91985,209
6118,209
27462,209
62549,209
2744,209
8624,209
42881,209
9821,209
50200,209
78601,209
18616,209
16067,209
15687,209
28779,209
28311,209
15459,209
83784,209
2166,209
5548,209
97485,209
8686,209
82526,209
86152,209
73075,209
3240,209
79215,210
28683,210
4395,210
24803,210
23530,210
4546,210
17709,210
31121,210
96242,210
52978,210
59349,210
82317,210
66495,210
68276,210
14282,210
41733,210
65637,210
81861,210
21602,210
65345,210
23307,210
62079,210
17797,210
222,210
21620,210
11778,210
39004,210
46706,210
33935,210
38004,210
95603,210
81484,210
78531,210
91896,210
63009,210
88222,210
60957,210
73175,210
53426,210
69205,210
61191,210
69906,210
9902,210
10603,210
84256,210
25550,210
47715,210
91523,210
58909,210
26698,210
68462,210
73990,210
9355,210
99836,210
21872,210
67994,210
62128,210
90052,210
20929,210
8182,210
92419,210
57165,210
45811,210
57774,210
61783,210
20698,210
80353,210
16109,210
6588,210
61442,210
88209,210
34508,210
67688,210
9029,210
66874,210
87274,210
88381,210
73558,210
72460,210
81606,210
22492,210
98434,210
11431,210
76809,210
77865,210
4264,210
58814,211
53167,211
29343,211
97436,211
92819,211
11728,211
93022,211
15622,211
90301,211
41579,211
37072,211
96319,211
81806,211
78109,211
14933,211
1499,211
28781,211
72148,211
74466,211
65500,211
66686,211
2372,211
45297,211
26206,211
49832,211
10367,211
54411,211
73512,211
26708,211
95243,211
33746,211
91501,211
44427,211
2002,211
68965,211
58299,211
34575,211
23670,211
8788,211
72722,211
48951,211
17292,211
14625,211
9960,211
65847,211
3566,211
97311,211
69532,211
76379,211
7547,211
30450,211
61878,211
4987,211
18328,211
88351,211
81272,211
7798,211
24718,211
63673,211
74324,211
98056,211
54437,211
36488,211
67820,211
18604,211
9571,211
84591,212
17345,212
32400,212
4297,212
46566,212
67888,212
6643,212
49238,212
81956,212
71519,212
23684,212
2097,212
80237,212
26077,212
71487,212
39388,212
17793,212
22415,212
92137,212
49554,212
1825,212
23475,212
27538,212
426,212
73611,212
9429,212
87979,212
67777,212
26689,212
86172,212
28804,212
21542,212
6024,212
86053,212
5743,212
76726,212
86664,212
30500,212
18354,212
59049,212
97084,212
69294,212
21002,212
86254,212
8827,212
39880,212
7976,212
91828,212
41402,212
38828,212
51318,212
25253,212
15894,212
74889,212
54652,212
28285,212
4258,212
95488,212
26066,212
93279,212
44365,212
99591,212
69887,212
24436,212
85548,212
82945,212
8954,212
45272,212
48606,212
67199,212
63381,212
88105,212
26167,212
68101,212
93433,213
59513,213
69046,213
21970,213
65682,213
7000,213
74810,213
42010,213
37338,213
12482,213
59446,213
23728,213
19266,213
76281,213
86122,213
64238,213
62233,213
32611,213
95504,213
80648,213
9071,213
59064,213
19651,213
73032,213
66562,213
81794,213
78470,213
81784,213
45936,213
44989,213
22133,213
79335,213
25821,213
10309,213
69949,213
1568,213
48566,213
20243,213
8620,213
35202,213
61000,213
89096,213
19035,213
65976,213
88844,213
12104,213
56410,213
56962,213
35239,213
6498,213
4656,213
98722,213
90048,213
69823,213
75357,213
25958,213
80986,213
67341,213
72906,213
81110,214
71571,214
88927,214
36621,214
42329,214
91104,214
1181,214
75366,214
62443,214
31718,214
40116,214
44203,214
51599,214
39713,214
15012,214
14739,214
32287,214
13500,214
24970,214
78764,214
433,214
82736,214
88696,214
48136,214
70638,214
62828,214
66621,214
73087,214
64787,214
29512,214
11348,214
24385,214
21721,214
61370,214
11151,214
60007,214
10538,214
16426,214
82379,214
14037,214
69652,214
93531,214
67297,214
41003,214
3752,214
15601,214
33041,214
4293,214
51544,214
50378,214
44453,214
55620,214
13682,214
66279,214
29450,214
14145,214
71404,214
37845,214
53653,214
15501,214
41798,214
18265,214
55975,214
79454,214
19883,214
72031,214
60640,214
22076,214
66761,214
30584,214
31828,215
21709,215
71016,215
6216,215
29327,215
94258,215
90403,215
45370,215
4370,215
32798,215
56611,215
47827,215
20194,215
16061,215
30051,215
3134,215
53946,215
89865,215
37749,215
54623,215
98461,215
7917,215
33437,215
24395,215
49361,215
95034,215
34744,215
45313,215
32704,215
94785,215
69020,215
12282,215
2901,215
11447,215
91009,215
80988,215
88489,215
17617,215
5965,215
87851,215
98236,215
94884,215
67332,215
37911,215
7370,215
75232,215
3998,215
7335,215
75027,215
50734,215
83282,215
75465,215
70790,215
1434,215
92129,215
92117,215
94637,215
36440,215
47758,215
91272,215
51795,215
72918,215
59462,216
90065,216
89117,216
16193,216
97690,216
5397,216
76720,216
87187,216
96088,216
28408,216
77188,216
18134,216
91569,216
75244,216
69636,216
94830,216
80833,216
44024,216
91734,216
86670,216
98838,216
48055,216
90787,216
55123,216
15042,216
89318,216
68504,216
91911,216
88508,216
70047,216
24255,216
32079,216
11726,216
79158,216
6726,216
20282,216
56863,216
69055,216
40188,216
62826,216
7928,216
81708,216
79939,216
96375,216
97645,216
42072,216
77675,216
6989,216
56171,216
50089,216
24168,216
20085,216
67367,216
60373,216
65560,216
96625,216
65831,216
94879,216
18367,216
15296,216
81043,216
8079,216
29383,216
17675,216
47574,216
68112,216
19038,216
16499,217
19269,217
6850,217
44546,217
39399,217
56440,217
91248,217
98182,217
60468,217
58459,217
448,217
65876,217
68557,217
1093,217
94740,217
2404,217
17348,217
9549,217
45130,217
94975,217
67305,217
44349,217
95535,217
39115,217
97058,217
53198,217
15243,217
64737,217
94627,217
76925,217
62412,217
94643,217
21819,217
70384,217
493,217
45515,217
98508,217
57178,217
76547,217
88971,217
2083,217
15511,217
52577,217
62853,217
84500,217
86961,217
68131,217
10445,217
9591,217
88210,217
387,217
30118,217
42684,217
11970,217
68128,217
66075,217
24344,217
27984,217
38157,217
74903,217
87421,217
88977,217
44515,218
90819,218
47699,218
38093,218
90996,218
3441,218
7827,218
81509,218
51893,218
55167,218
89429,218
35283,218
46154,218
61761,218
74413,218
33302,218
59659,218
1266,218
9782,218
92297,218
42691,218
35437,218
59973,218
7916,218
82816,218
14213,218
52845,218
14905,218
60117,218
95834,218
95883,218
44045,218
62672,218
27249,218
61797,218
50739,218
30774,218
14915,218
97226,218
72863,218
93799,218
3346,218
34341,218
89160,218
62942,218
2242,218
31794,218
10244,218
82193,218
65414,218
60465,218
8143,218
55283,218
81146,218
25314,218
93801,218
4902,218
35864,218
55265,218
93133,218
59147,218
52749,218
94787,218
51507,218
90945,218
11682,218
52703,218
36448,219
71390,219
81448,219
15654,219
26355,219
7144,219
46696,219
96705,219
96282,219
44425,219
55297,219
80809,219
40328,219
66738,219
88997,219
47984,219
14264,219
353,219
71409,219
99999,219
18143,219
51607,219
13856,219
52750,219
74245,219
47140,219
21126,219
66437,219
76460,219
58751,219
8602,219
89638,219
36130,219
80948,219
29134,219
71471,219
43762,219
13660,219
3444,220
65647,220
65569,220
34743,220
21003,220
23236,220
32410,220
59623,220
35551,220
79201,220
69153,220
8670,220
92792,220
22947,220
73849,220
62265,220
76487,220
21027,220
26314,220
6166,220
76484,220
55999,220
89256,220
16900,220
42335,220
6022,220
50369,220
84834,220
28425,220
94486,220
90564,220
87391,220
45282,220
72161,220
36786,220
4176,220
35542,220
76367,220
21994,220
94251,220
42004,220
23623,220
51407,220
45434,220
24598,220
37408,220
83779,220
20187,220
5464,220
76475,220
40654,220
45950,220
85956,220
23231,220
544,220
10669,220
97149,220
21156,220
49100,220
53540,220
49670,220
64028,220
39627,221
43160,221
34977,221
51549,221
89148,221
15636,221
94808,221
36939,221
49246,222
61542,222
33307,222
97013,222
89139,222
24634,222
78029,222
11272,222
49667,222
41700,222
32899,222
78871,222
3991,222
1980,222
10662,222
10416,222
68459,222
74096,222
76891,222
4714,222
16521,222
48224,222
51284,222
55315,222
48088,222
76544,222
41430,222
2932,222
35051,222
85765,222
95846,222
53262,222
61323,222
74632,222
29404,222
48017,222
38129,222
52825,222
55073,222
8325,222
39797,222
93980,222
54242,222
27290,222
72416,222
98327,222
98800,222
85485,222
35303,222
48911,222
17540,222
572,222
93854,222
67137,222
66219,222
54281,222
70373,222
26412,222
92203,222
95294,222
31719,222
67628,222
83481,222
76390,223
56826,223
75997,223
84706,223
34339,223
87149,223
10796,223
66365,223
27946,223
50458,223
33326,223
57776,223
7552,223
4841,223
72677,223
66695,223
88610,223
71036,223
66114,223
69138,223
97519,223
16494,223
45941,223
34573,223
17283,223
62189,223
50419,223
70105,223
82469,223
99814,223
27039,223
96391,223
4850,223
93567,223
76261,223
56280,223
9311,223
10278,223
48061,223
36356,223
53424,223
23255,223
80708,223
55309,223
54013,223
90587,223
17238,223
9121,223
73865,223
91975,223
93030,223
6250,223
10502,223
81851,223
56437,223
75960,223
29674,223
99953,223
18984,223
98123,223
18241,223
72662,223
63512,223
14948,223
39977,223
49866,223
78123,223
56372,223
92388,223
243,223
134,223
22380,223
66947,223
43835,223
15365,223
54067,223
53928,224
79930,224
77223,224
44871,224
20676,224
75743,224
6480,224
68981,224
61002,224
87872,224
40732,224
36949,224
69249,224
97312,224
70230,224
82314,224
76868,224
54811,224
60408,224
46596,224
46229,224
51655,224
92058,224
62733,224
71780,224
24618,224
36235,224
41698,224
27079,224
34577,224
47736,224
45718,224
70541,224
71625,224
89099,224
64195,224
54288,224
10198,224
80686,224
6050,224
63984,224
63039,224
70576,224
28962,224
9840,224
15061,224
50250,224
97275,224
75633,224
79535,224
23335,224
7090,224
17558,224
56383,224
14904,224
258,224
7638,224
86985,224
62274,224
34892,224
81359,224
94623,224
54512,224
97549,224
23963,224
66599,224
19495,224
64832,224
67943,224
43213,224
39207,225
79227,225
61007,225
88864,225
57980,225
36147,225
63450,225
77474,225
29481,225
42473,225
20810,225
98163,225
49521,225
89230,225
1235,225
72785,225
77161,225
26337,225
48520,225
36255,225
89282,225
94753,225
64593,225
79039,225
60583,225
55200,225
39700,225
3262,225
55499,225
93717,225
22158,225
45360,225
81339,225
91500,225
29899,225
34082,225
24278,225
30249,225
97391,225
74278,225
99904,225
4008,225
10550,225
5603,225
4,225
43150,225
28241,225
6336,225
19932,225
85064,225
18036,225
2252,225
97723,225
3431,225
30853,225
49465,225
61435,225
12210,225
87,225
52424,225
75283,225
28575,225
63884,226
86324,226
2074,226
31503,226
60121,226
93299,226
15352,226
74321,226
66816,226
35232,226
72963,226
67907,226
14543,226
57028,226
89792,226
38420,226
48139,226
91407,226
87736,226
12392,226
43610,226
18115,226
64736,226
17539,226
87571,226
61582,226
34431,226
12925,226
11515,226
11030,226
23421,226
94701,226
77486,226
90698,226
34119,226
78241,226
95047,226
13135,226
79225,226
87863,226
6801,226
13287,226
36699,226
83061,226
48739,226
67132,226
3065,226
59154,226
33332,226
44899,226
98427,226
31701,226
96576,226
21754,226
23724,226
22964,226
25007,226
12249,226
5087,226
99021,226
89720,227
54346,227
89599,227
24847,227
64236,227
59011,227
99196,227
46923,227
16817,227
5400,227
716,227
65819,227
59129,227
14246,227
37108,227
37804,227
90758,227
53186,227
57817,227
73447,227
15000,227
38572,227
97974,227
1859,227
89794,227
99675,227
98266,227
86408,227
98969,227
26983,227
84564,227
71208,227
41401,227
84249,227
29672,227
30219,227
6920,227
14479,227
76650,227
658,227
46888,227
59511,227
44463,227
89964,227
68917,227
90689,227
13719,227
47141,227
43889,227
5761,227
74417,227
73138,227
73949,227
66892,227
40916,227
88967,227
3442,227
3518,227
43940,227
1284,227
22745,227
19965,227
93409,227
59662,227
55483,227
92308,227
41390,227
7010,227
69097,227
94559,227
93663,227
36584,227
26329,227
76847,227
59283,227
40041,227
46361,227
79078,227
67412,227
71556,227
68961,227
76819,227
98063,227
50561,227
20531,228
43387,228
16609,228
76825,228
52001,228
53538,228
96461,228
62160,228
84354,228
67346,228
15480,228
58079,228
47883,228
11841,228
57229,228
90929,228
49128,228
77769,228
682,228
34841,228
84886,228
20247,228
50255,228
40783,228
81076,228
45247,228
65853,228
17457,228
26572,228
280,228
36829,228
61178,228
49513,228
26919,228
80293,228
53463,228
75442,228
96571,228
65865,228
3782,228
5612,228
32801,228
37825,228
63415,228
29465,228
83451,228
17637,228
88279,228
42834,228
40015,228
2118,228
62612,228
94134,228
78679,228
85400,228
80393,228
92125,228
23679,228
39268,228
55435,228
38881,228
38704,228
26693,228
2370,228
33641,228
91207,228
6151,228
4090,228
15971,228
92534,228
19788,228
14180,228
62391,228
32656,228
99606,228
16594,228
26899,228
48699,228
97122,229
64104,229
68594,229
48056,229
24962,229
16876,229
14585,229
5944,229
87717,229
62334,229
98603,229
99422,229
12941,229
83789,229
84970,229
59127,229
59823,229
28240,229
11803,229
22563,229
29339,229
53155,229
22963,229
99299,229
31390,229
42996,229
4798,229
51026,229
24827,229
50155,229
29922,229
89521,229
83034,229
94067,229
79534,229
35569,229
21268,229
33657,229
82791,229
94277,229
23674,229
42303,229
37428,229
4295,229
99684,229
11484,229
25107,229
78149,229
39002,229
49315,230
62050,230
5174,230
77909,230
63528,230
13099,230
87398,230
7146,230
38394,230
18957,230
9567,230
33125,230
32816,230
98415,230
98525,230
41694,230
37001,230
18978,230
79420,230
101,230
93074,230
67861,230
45981,230
60726,230
90930,230
20596,230
54725,230
64224,230
90358,230
60875,230
10397,230
83198,230
74064,230
99683,230
14754,230
49123,230
14868,230
79826,230
12334,230
4982,230
88914,230
43844,230
70721,230
88878,230
58366,230
23025,230
17287,230
64510,230
93312,230
11917,230
19993,230
86538,230
86613,230
12652,230
19256,230
62767,230
98041,230
53692,230
77711,230
23962,230
34415,230
50038,230
77534,230
97722,230
95345,230
95755,230
1211,230
81485,230
30068,230
23454,230
25655,230
29732,230
12689,231
68301,231
82996,231
73802,231
60391,231
171,231
50481,231
50766,231
69600,231
10732,231
51454,231
992,231
52596,231
77111,231
57358,231
15780,231
32955,231
16626,231
91328,231
91752,231
10526,231
10462,231
61987,231
83385,231
38205,231
91258,231
