"GiftId","TripId"
66128,454
46746,947
90431,1527
33000,374
96233,374
73601,374
80107,648
32850,1846
46687,1269
69169,37
71095,1454
65177,28
20120,1269
4151,554
93025,981
57448,184
1148,145
51594,162
87423,199
60369,1527
59903,1232
60161,253
83903,981
54171,750
14726,981
27024,1074
74991,1252
73630,981
80194,957
14068,1811
31594,39
51719,1275
2407,1190
20030,159
41649,516
23204,1800
5712,1304
43025,554
10033,957
37142,680
92459,902
37147,199
77527,1804
10217,1784
31341,34
28139,902
53748,412
33551,680
69572,199
39168,184
97516,637
70371,603
14647,454
21808,1527
39597,732
54697,1890
36655,1740
7867,957
98527,1217
87545,374
23531,229
8471,798
61256,580
23904,162
71376,427
12455,799
82724,711
86437,199
20092,255
79490,1232
23554,454
81895,1217
78833,737
1264,957
9406,1844
99183,947
91870,1710
65463,1482
77372,711
49676,732
61570,1597
83875,159
8605,732
68230,1710
5887,947
49287,454
24585,947
18462,799
6423,237
86684,901
3319,1650
58170,600
72881,947
49231,1190
35536,1784
50185,1883
89667,1682
30906,1562
84407,1844
24309,1454
61608,164
98298,1043
51134,308
38392,1247
24671,503
74945,641
62834,1210
76960,493
95444,255
67071,1883
69504,1357
82176,947
72537,1454
87946,410
25197,145
78740,1249
37246,891
63277,1909
7856,1527
5891,308
86717,947
48735,981
41178,580
15933,1454
1277,600
49424,1229
62435,1866
94010,454
22628,1269
15129,648
15968,205
86936,620
22174,454
3374,1527
1562,1525
52381,1666
44714,550
40138,147
87928,864
48545,732
13686,49
46996,454
99800,947
52593,204
97441,672
43279,1795
79777,1252
51935,1597
55310,796
44797,1503
84813,711
68421,787
94100,342
14357,1650
63510,1746
47210,666
94730,516
65386,425
55661,506
63378,1163
5027,732
50476,275
74614,1302
61954,1814
97066,1710
80013,199
8257,1597
74798,600
34161,923
33526,1916
5588,981
80241,1800
36759,923
50797,748
46710,1247
9127,105
82858,466
74561,1157
22512,1866
1433,981
42128,1527
91468,902
81853,26
25574,374
2410,1862
6008,707
7219,947
75869,1904
32957,34
47216,1163
89030,275
22896,199
31957,582
70435,711
25731,913
49657,1890
13988,1704
9755,1726
89893,756
12284,1161
34414,554
83921,1610
94731,1074
79234,1269
8861,1543
16981,1252
80398,1519
88138,560
19720,501
72098,720
64825,1472
32770,374
62703,1525
54108,913
9761,981
33492,1449
9760,461
95595,253
6746,162
27764,162
67444,1232
85524,104
54582,1482
45906,34
95477,732
84023,425
68261,454
53441,1454
96086,199
21630,333
38596,1157
94856,199
61446,852
83884,737
41475,584
15637,1247
10491,374
35905,1271
64207,1279
20121,947
32822,1353
17108,106
12745,503
69846,159
59616,145
11694,957
95182,253
36938,1355
6230,1340
48669,423
57835,1095
11483,201
11763,584
23964,335
35230,1527
86962,1454
41996,981
45037,852
76926,1187
92557,253
70730,600
80940,1914
18906,711
92875,544
50544,221
42464,1503
72479,650
80089,1217
17029,1666
27596,199
925,454
21018,1503
4800,1439
26242,199
91049,73
15371,620
45224,947
66347,1304
75550,915
93906,1074
30446,145
29523,796
65260,1909
83401,692
33921,796
54679,787
7134,162
76679,335
62723,1451
98019,312
34927,49
49471,145
90979,1472
2027,73
28289,1217
34833,1890
60234,668
19960,308
17977,1279
6739,694
56035,1795
58424,253
18866,34
75815,1503
75292,1701
12202,162
35787,199
4410,947
28893,26
70427,326
28321,1846
56740,1439
89119,1163
57331,630
38662,188
68487,835
14237,346
38926,1279
22392,438
71761,709
99455,1819
1340,893
90804,1171
64551,981
99370,1454
85539,321
79827,1909
56028,1797
95771,1074
90956,994
5227,1836
29970,199
1785,1454
31980,750
63151,454
89309,725
51533,947
17970,1232
69929,707
40403,1909
33270,423
42457,987
75198,1454
86180,516
46200,709
60865,560
84225,833
28845,584
73452,947
40541,1503
83521,1733
46441,668
76208,600
74970,1279
67005,1454
30434,1909
20080,1791
76181,85
38452,1848
20154,1169
85523,1833
82756,1883
61455,85
7099,1682
600,902
4112,1163
15956,1531
63221,987
91756,543
48351,902
45982,1682
8457,1916
55854,199
30996,1846
62805,1232
39888,1740
42986,799
4992,947
36188,466
38035,584
78971,1666
79586,1165
63266,742
73262,680
25650,1385
49423,454
3905,71
75410,34
89995,199
32779,1597
84606,1279
49867,732
88958,412
27690,653
41363,566
20451,711
85985,790
13808,1426
71367,787
12673,41
44167,668
47790,454
62243,981
38199,1353
46584,1909
60118,1447
98166,1269
3883,1447
51898,648
50806,566
41191,1710
81409,129
54547,672
25076,1279
26973,1531
28192,26
8426,694
39162,1862
99700,1439
9640,199
5509,1351
29851,1355
21071,641
24580,709
29999,366
14398,692
49099,603
90379,1252
991,275
88925,199
65901,1247
26115,1163
23537,162
70434,129
3797,425
43544,923
72399,162
4213,1445
18282,796
51828,1279
3975,962
84624,1269
34027,836
70357,1217
58087,957
6103,275
21420,1743
43246,584
97973,374
33787,720
94426,1353
12014,1349
69943,1264
99678,1252
53974,732
80818,1269
31826,926
81960,584
83808,28
52934,628
11177,1302
46619,85
39895,1465
24574,1302
69796,1217
12241,168
42305,374
94808,830
24809,987
31650,1482
11513,1367
16874,26
84439,1312
79406,1527
13736,1217
88948,584
1513,1290
48723,1247
47811,1454
14120,634
4218,1662
28926,1091
48967,694
95172,335
76479,771
70195,901
16228,1232
85702,811
87760,199
10427,977
98743,1340
22232,580
63118,1163
47390,235
91908,725
53326,737
64839,1743
63251,957
71845,201
43002,1597
91669,1249
41689,1267
24530,129
41747,902
90692,381
94537,1597
58463,1833
48879,454
33296,911
66008,981
54091,1881
13305,381
26201,1242
37128,947
35388,199
43358,1543
41347,1100
44960,1527
3971,1777
98047,668
82841,580
33412,106
80720,947
47868,1909
98521,308
13819,1271
14206,1304
44906,902
16108,473
12222,957
23929,987
13636,1527
14601,405
97648,1472
78585,891
24151,1190
21806,748
55330,737
95287,1881
27735,1349
37539,1866
33540,782
53556,957
83036,235
89936,981
72970,727
66961,1811
22183,1413
6152,720
39627,1146
80263,1833
54609,748
13985,463
35635,901
72912,1074
7155,1777
42394,211
87112,346
42693,275
5600,73
60048,1482
72982,926
44142,374
27015,1217
18602,501
83374,26
38773,1252
79380,1157
55328,1472
14621,1712
53191,201
88033,1426
39941,1359
81940,543
83826,771
42162,782
84588,381
83871,1439
5556,947
57602,1043
80351,796
66506,1189
4848,1355
99307,26
30984,1304
31879,162
40365,911
53966,85
46231,725
91496,926
68018,970
66624,454
43160,1146
25625,902
9492,732
51693,338
45499,957
40356,1102
45099,913
4325,1279
76950,1217
28261,381
40410,694
61541,1710
86367,1454
34138,1439
75285,501
44954,830
89543,771
89203,915
64700,1883
33335,1163
44936,1074
95128,756
17134,1800
20351,1275
80943,923
54722,584
11937,1527
18806,1777
50822,1527
11761,1135
63695,405
48915,1275
42706,586
69173,923
76902,1355
33893,1045
6349,981
1391,129
45851,902
32022,1892
4617,1271
64596,425
77071,727
15359,1346
87503,1743
95684,1271
79487,799
99169,1153
87276,466
77195,1746
62502,648
9954,73
66117,732
15083,164
9938,582
6334,957
42614,1217
2103,947
271,454
56037,454
34977,1602
23435,1252
63062,1185
44062,1527
79119,1710
35320,1527
68448,49
46296,987
78291,1527
16225,145
91636,790
60819,813
46221,1163
5110,1527
88004,162
98551,582
56576,1817
68102,1810
23271,1531
39337,1098
65750,962
9713,727
40686,720
66851,430
30939,727
3946,501
50122,193
12596,864
40712,229
90091,6
85689,1037
59422,1112
84485,584
53942,308
51549,1110
79546,454
68902,205
23521,1106
78012,614
12252,1862
13240,454
88339,1157
59394,129
13841,1217
29614,1679
93394,981
23285,1135
37400,987
57077,1346
62622,1396
89148,1146
36931,129
30303,1733
86802,229
23658,947
9138,199
80867,987
33658,1304
55520,1279
63778,1271
2972,657
23230,275
81257,1121
89319,1879
72935,1474
15777,957
48218,1403
57010,466
37016,648
14179,1679
9827,1026
47619,456
38589,953
83170,1283
12829,1153
60415,787
59205,454
36319,748
6212,187
74604,1527
62430,1909
15625,981
73008,129
95860,1026
91414,145
93905,1357
64176,374
59847,1157
49408,981
74136,1269
56713,1447
36739,977
51798,1482
97646,1165
94032,790
34218,1866
13026,574
73202,711
50723,1567
85614,790
31134,1163
95137,923
69914,1063
92515,199
31533,159
32122,1618
59520,648
26995,145
15636,1602
66931,926
12797,620
96376,277
1526,566
43129,1267
4247,1229
38352,1220
64129,1043
20675,981
18813,1527
59038,811
70187,85
73142,1194
90210,1217
4834,277
80697,227
96117,454
89443,682
47209,1312
24159,1074
96320,1527
76592,732
75523,1712
23380,1126
20334,1126
23645,977
46837,308
59284,1746
81923,957
54403,1692
2742,1279
395,1543
36868,1359
7080,1635
80589,34
26869,1472
71799,1163
19059,737
86541,430
17658,1171
20898,601
64047,1572
39919,1043
26439,692
20353,1439
69642,648
25002,554
93250,902
7389,661
5119,830
12572,49
79339,926
15343,1682
44210,454
347,1800
94054,272
45611,600
41057,790
38284,1217
95548,902
20400,566
47290,977
61379,235
49087,932
14794,1135
72470,1712
96704,1545
73484,516
14717,1279
47185,902
92069,947
33060,461
18067,881
18379,1527
14430,1269
169,1890
43334,454
24064,1710
66386,981
37017,893
45082,1562
75349,620
67735,211
93340,1824
82915,584
96287,782
31368,996
34012,1726
31818,947
14294,1879
32043,1883
89665,552
15391,799
43862,1043
59275,1889
87479,1887
70635,1800
49273,454
56644,308
33694,600
59601,1043
86221,572
76880,1
91154,1
83059,1562
99076,947
80441,338
69926,1217
6690,466
67622,1502
996,994
15675,36
77004,1454
14918,813
99105,374
3138,1217
46544,1447
92474,566
11048,603
43717,520
99457,981
14385,315
12008,1486
61272,1043
6519,1033
49922,235
5490,830
70955,981
90332,80
70734,1784
9855,981
40835,1249
23909,1692
31919,80
62256,354
39798,782
88058,1804
98648,560
74365,1909
65932,1220
35906,970
34034,956
48104,49
59428,1026
41662,1916
58200,1279
79769,26
12278,1656
24077,902
49228,970
83517,584
99707,1061
92152,1091
65577,1484
57672,1635
77091,1335
2563,584
81584,454
7937,1656
25928,1346
28174,1710
69089,1100
52370,1647
32870,1163
24044,947
53921,981
4042,981
17433,782
65777,1091
7021,1726
57429,1267
69781,926
4312,1247
89734,1527
28529,923
56974,1710
6882,405
18416,1283
53929,1635
27783,1367
22264,524
90017,947
1982,1171
63674,1279
90384,162
46038,1312
9504,648
90599,1635
47134,1671
69967,1340
18432,1527
54931,516
23838,1733
74916,1712
715,1232
9842,199
73605,1399
59482,1171
37729,364
72840,1710
7168,199
99869,1269
92694,1098
71896,106
92988,26
