GiftId,TripId
94126,975
84657,975
33616,975
18500,975
63774,975
48972,975
29272,975
85624,975
76813,975
42118,975
59067,975
26861,975
78841,975
43043,975
14155,975
24805,975
25011,975
57577,975
12003,975
33507,975
51039,975
39755,975
24162,975
53944,975
97018,975
61100,975
72293,975
78865,975
66412,975
6384,975
37611,975
45181,975
56548,975
77859,975
45891,975
23864,975
9364,975
92919,975
66954,975
82368,975
6020,975
62593,975
22692,975
23656,975
45123,975
20379,975
91388,975
33482,975
11435,975
13737,975
35823,975
23321,975
7188,975
77879,975
46980,975
4276,975
27824,975
36777,975
46922,975
10427,976
36739,976
23645,976
47290,976
31874,976
69042,976
9181,976
91472,976
83131,976
50825,976
94974,976
61040,976
19775,976
92184,976
25688,976
66066,976
46682,976
58349,976
33031,976
87903,976
8082,976
44021,976
16570,976
52895,976
27501,976
28906,976
78714,976
38164,976
28857,976
92782,976
1463,976
62926,976
22618,976
94562,976
71576,976
96501,976
17959,976
41999,976
56895,977
84506,977
1470,977
33237,977
75227,977
43242,977
33479,977
72210,977
5115,977
58548,977
185,977
6842,977
58945,977
21515,977
50577,977
15526,977
95767,977
94001,977
58288,977
75575,977
36699,977
16438,977
15711,977
92991,977
11597,977
58143,977
39222,977
61322,977
65696,977
65424,977
16641,977
68078,977
11344,977
15336,977
4332,977
25335,977
69390,977
83520,977
642,977
38820,977
47829,977
39294,977
22453,977
37620,977
90731,977
85037,977
71264,977
18393,977
49033,977
45447,977
36555,978
27398,978
35857,978
43786,978
37895,978
36443,978
78334,978
62555,978
8717,978
50630,978
99466,978
51711,978
84247,978
58608,978
74406,978
13782,978
57444,978
59042,978
34843,978
7889,978
9583,978
33197,978
25567,978
83398,978
97665,978
61029,978
27319,978
16846,978
48690,978
90425,978
81013,978
93494,978
50008,978
14225,978
30860,978
72158,978
71372,978
15110,978
53075,978
78387,978
4592,978
27430,978
9484,978
91441,978
34981,978
53678,978
48328,978
33998,978
91338,978
47445,978
71099,978
91685,978
33727,978
3621,978
67703,978
97203,978
85691,978
89034,978
25179,978
40605,978
60413,978
3429,978
71329,978
30018,978
17275,978
4931,978
57285,978
39534,979
54349,979
22891,979
35793,979
33258,979
53979,979
1252,979
37392,979
88001,979
17869,979
46139,979
26602,979
69484,979
5650,979
95121,979
92091,979
41786,979
67104,979
71420,979
24824,979
88742,979
75840,979
59386,979
1633,979
85361,979
9968,979
15926,979
34619,979
24736,979
61999,979
65023,979
92736,979
27913,979
75243,979
71295,979
45457,979
92485,979
39921,979
82056,979
17110,979
21051,979
39152,979
25186,979
91515,979
87094,979
36579,979
43223,979
47487,979
97216,979
66154,979
32246,979
37680,979
99894,979
23092,979
18815,979
44499,979
5781,979
22524,979
81085,979
75539,979
12559,979
56524,979
27055,979
58856,979
85723,979
48124,979
94081,979
59934,979
93025,980
83903,980
14726,980
73630,980
